rip_upc,item_id,item_code,match_method,match_score,rip_description,item_description,has_po_history
87241881117,3983,8724188111,upc_user_rule,1.0,"MEZZACORONA CHARD, CAB,,MER,RD BLD #2   CHARDONNAY,PINOT GRIGIO,PINOT NOIR,MERLOT & CABERNET SAUVIGNON, 1.5L",MEZZACORONA CAB,1
87241881124,7649,87241881124,upc_exact,1.0,"MEZZACORONA   PINOT GRIGIO, PINOT NOIR, CABERNET SAUVIGNON, MOSCATO, CHARDONNAY, MERLOT, DELISA PINOT GRIGIO ROSE, DINOTTE RED BLEND & ROSE 750ML",MEZZACORONA MERLOT,0
87241881155,3981,8724188115,upc_user_rule,1.0,"MEZZACORONA CHARD, CAB,,MER,RD BLD #2   CHARDONNAY,PINOT GRIGIO,PINOT NOIR,MERLOT & CABERNET SAUVIGNON, 1.5L",MEZZACORONA MERLOT 1.5L,1
87241881261,5115,87241881261,upc_exact,1.0,"MEZZACORONA   PINOT GRIGIO, PINOT NOIR, CABERNET SAUVIGNON, MOSCATO, CHARDONNAY, MERLOT, DELISA PINOT GRIGIO ROSE, DINOTTE RED BLEND & ROSE 750ML",MEZZACORONA PINOT NOIR,0
87241881278,5114,8724188127,upc_user_rule,1.0,"MEZZACORONA CHARD, CAB,,MER,RD BLD #2   CHARDONNAY,PINOT GRIGIO,PINOT NOIR,MERLOT & CABERNET SAUVIGNON, 1.5L",MEZZACORONA PINOT NOIR 1.5L,1
87241881339,7257,8724188133,upc_user_rule,1.0,"MEZZACORONA   PINOT GRIGIO, PINOT NOIR, CABERNET SAUVIGNON, MOSCATO, CHARDONNAY, MERLOT, DELISA PINOT GRIGIO ROSE, DINOTTE RED BLEND & ROSE 750ML",MEZZACORONA MOSCATO,0
87241881926,14832,8724188102,desc_match,1.0,"MEZZACORONA   VENTESSA NATURALLY LOW CALORIE PINOT GRIGIO PINOT GRIGIO ROSE,RED BLEND, VENTESSA LOW CALORIE 750ML",MEZZACORONA ROSE,1
87241881933,14832,8724188102,desc_match,1.0,"MEZZACORONA   VENTESSA NATURALLY LOW CALORIE PINOT GRIGIO PINOT GRIGIO ROSE,RED BLEND, VENTESSA LOW CALORIE 750ML",MEZZACORONA ROSE,1
87241881940,14832,8724188102,desc_match,1.0,"MEZZACORONA   VENTESSA NATURALLY LOW CALORIE PINOT GRIGIO PINOT GRIGIO ROSE,RED BLEND, VENTESSA LOW CALORIE 750ML",MEZZACORONA ROSE,1
87512073395,446,8751207339,upc_user_rule,1.0,RODNEY STRONG FAMILY 750ML,RODNEY STRONG MERLOT,0
87512912359,10551,8751291235,upc_user_rule,1.0,RODNEY STRONG FAMILY 750ML,RODNEY STRONG CAB,0
87512923256,10779,8751292325,upc_user_rule,1.0,RODNEY STRONG FAMILY 750ML,RODNEY STRONG SONOMA CHARD,1
87512927957,2436,8751292795,upc_user_rule,1.0,RODNEY STRONG FAMILY 750ML,RODNEY STRONG PINOT NOIR   3-5,0
87512929685,12573,8751292968,upc_user_rule,1.0,RODNEY STRONG FAMILY 750ML,RODNEY STRONG SONOMA CABERNET ,1
87512943056,7227,8751294305,upc_user_rule,1.0,RODNEY STRONG FAMILY 750ML,RODNEY STRONG SAUVIGNON BLANC,0
87594756,18135,3604053273,desc_match,1.0,CASA DRAGONES BLANCO 375ML & 750ML,CASA DRAGONES BLANCO TEQUILA,1
87595043,18135,3604053273,desc_match,1.0,CASA DRAGONES BLANCO 375ML & 750ML,CASA DRAGONES BLANCO TEQUILA,1
87872130424,8003,87872130424,upc_exact,1.0,SAN ANTONIO SPECIALTIES 750ML,SAN ANTONIO VILLADORO,0
87872230094,8005,87872230094,upc_exact,1.0,SAN ANTONIO SPECIALTIES 750ML,SAN ANTONIO IMPERIAL RED,0
87872230100,8004,8787223010,upc_user_rule,1.0,SAN ANTONIO SPECIALTIES 750ML,SAN ANTONIO CARDINALE SWT RED,0
87872630009,24786,8787263002,desc_match,1.0,STELLA ROSA BRANDY 750ML,STELLA ROSA TROPICAL P BRANDY ,1
87872630016,24786,8787263002,desc_match,1.0,STELLA ROSA BRANDY 750ML,STELLA ROSA TROPICAL P BRANDY ,1
87872630023,24786,8787263002,upc_user_rule,1.0,STELLA ROSA BRANDY 750ML,STELLA ROSA TROPICAL P BRANDY ,1
87872631006,15569,8787263336,desc_match,1.0,"STELLA ROSA SPARKLING   INCLUD:ASTI DOCG,BLACK,CRANBERRY, IMP PROSECCO & ROSE 750ML",STELLA ROSA BLACK 750ML,1
87872633017,24786,8787263002,desc_match,1.0,STELLA ROSA BRANDY 750ML,STELLA ROSA TROPICAL P BRANDY ,1
87872633369,15569,8787263336,upc_user_rule,1.0,STELLA ROSA BLACK CONTAINS: 1C-750ML STELLA R BLK/2BTL-750ML RIVA SAUV BL14PK,STELLA ROSA BLACK 750ML,1
87872633505,21886,8787263350,upc_user_rule,1.0,"STELLA ROSA BLACK, ROSSO & STRAWBERRY ROSE 1.5L",STELLA ROSA BLACK 1.5 LT ,1
87872634465,21887,8787263455,desc_match,1.0,"STELLA ROSA BLACK, ROSSO & STRAWBERRY ROSE 1.5L",STELLA ROSA ROSE 1.5 LT ,1
87872634557,21887,8787263455,upc_user_rule,1.0,"STELLA ROSA BLACK, ROSSO & STRAWBERRY ROSE 1.5L",STELLA ROSA ROSE 1.5 LT ,1
87872637893,15569,8787263336,desc_match,1.0,"STELLA ROSA SPARKLING   INCLUD:ASTI DOCG,BLACK,CRANBERRY, IMP PROSECCO & ROSE 750ML",STELLA ROSA BLACK 750ML,1
87872637909,15569,8787263336,desc_match,1.0,"STELLA ROSA SPARKLING   INCLUD:ASTI DOCG,BLACK,CRANBERRY, IMP PROSECCO & ROSE 750ML",STELLA ROSA BLACK 750ML,1
87872637916,15569,8787263336,desc_match,1.0,"STELLA ROSA SPARKLING   INCLUD:ASTI DOCG,BLACK,CRANBERRY, IMP PROSECCO & ROSE 750ML",STELLA ROSA BLACK 750ML,1
87872638241,15569,8787263336,desc_match,1.0,"STELLA ROSA SPARKLING   INCLUD:ASTI DOCG,BLACK,CRANBERRY, IMP PROSECCO & ROSE 750ML",STELLA ROSA BLACK 750ML,1
87872638623,23074,8787263093,desc_match,1.0,"STELLA ROSA CANS   BLACK CHERRY, BLUEBERRY, WATERMELON, MANGO GRAPEFRUIT & PINEAPPLE 250ML",STELLA ROSA BLUEBERRY ,1
87872683104,23074,8787263093,desc_match,1.0,"STELLA ROSA CANS   BLACK CHERRY, BLUEBERRY, WATERMELON, MANGO GRAPEFRUIT & PINEAPPLE 250ML",STELLA ROSA BLUEBERRY ,1
87872683142,23074,8787263093,desc_match,1.0,"STELLA ROSA CANS   BLACK CHERRY, BLUEBERRY, WATERMELON, MANGO GRAPEFRUIT & PINEAPPLE 250ML",STELLA ROSA BLUEBERRY ,1
88004027131,14371,8043210711,desc_match,1.0,"PADDY IRISH WHISKEY CONTAINS: PADDY IRISH 2 BTLS 1.75L, 750ML, 2 SLEEVES 50ML",PADDY IRISH WHISKEY 750ML,1
88004027575,16647,8800402757,upc_user_rule,1.0,DI AMORE LIQUEURS   750ML 6 PACK VAP = 1/2 CASE EXCLUDES 50ML'S ALL SIZES,DI AMORE SAMBUCA GIFT 750ML,1
88004031350,14371,8043210711,desc_match,1.0,"PADDY IRISH WHISKEY CONTAINS: PADDY IRISH 2 BTLS 1.75L, 750ML, 2 SLEEVES 50ML",PADDY IRISH WHISKEY 750ML,1
88004036720,10401,8676822009,desc_match,1.0,ROMANA SAMBUCA120/12 CONTAINS: 3BTLS EA 375ML & 200ML & 1SLV 50ML SAMBUCA,SAMBUCA ROMANA 375ML,1
88004037451,10786,8676722012,desc_match,1.0,ROMANA SAMBUCA 24P CONTAINS: 3BTLS EA 375ML & 200ML & 1SLV 50ML SAMBUCA,SAMBUCA ROMANA 50ML,1
88004037468,10786,8676722012,desc_match,1.0,ROMANA SAMBUCA 12P CONTAINS: 3BTLS EA 375ML & 200ML & 1SLV 50ML SAMBUCA,SAMBUCA ROMANA 50ML,1
88004037475,4324,8800403747,upc_user_rule,1.0,"ROMANA SAMBUCA & BLACK ALL SIZES, EXC. 50ML",SAMBUCA ROMANA 750ML,1
88004037482,784,8676722004,desc_match,1.0,ROMANA SAMBUCA BLUE & BLACK LITER,SAMBUCA ROMANA LITER,1
88004039554,11134,8200012504,desc_match,1.0,"YUKON JACK FLAVORS   EXCLUDES 750ML HONEY, LITER APPLE 750ML & LITERS",YUKON JACK LITER,1
88004071226,10936,8800407094,desc_match,1.0,SVEDKA VODKA 80 PROOF 1.75L & 750ML,SVEDKA VODKA 80 1.75L,1
88076006218,13171,8807600621,upc_user_rule,1.0,"GEORGE DICKEL CLASSIC, NO. 12, RYE & WHITE 1.75L, LITER & 750ML",GEORGE DICKEL WHISKY 1.75L #12,1
88076006225,13171,8807600621,desc_match,0.75,"GEORGE DICKEL CLASSIC, NO. 12, RYE & WHITE 1.75L, LITER & 750ML",GEORGE DICKEL WHISKY 1.75L #12,1
88076006232,13170,8807600623,upc_user_rule,1.0,"GEORGE DICKEL CLASSIC, NO. 12, RYE & WHITE 1.75L, LITER & 750ML",GEORGE DICKEL WHISKY 750ML,1
88076006416,13171,8807600621,desc_match,0.75,"GEORGE DICKEL CLASSIC, NO. 12, RYE & WHITE 1.75L, LITER & 750ML",GEORGE DICKEL WHISKY 1.75L #12,1
88076006423,13171,8807600621,desc_match,0.75,"GEORGE DICKEL CLASSIC, NO. 12, RYE & WHITE 1.75L, LITER & 750ML",GEORGE DICKEL WHISKY 1.75L #12,1
88076006430,13171,8807600621,desc_match,0.75,"GEORGE DICKEL CLASSIC, NO. 12, RYE & WHITE 1.75L, LITER & 750ML",GEORGE DICKEL WHISKY 1.75L #12,1
88076161283,2704,8807616128,upc_user_rule,1.0,HENNESSY COGNAC VSOP 1.75L,HENNESSY VSOP 1.75 L,1
88076161658,4462,8807616165,upc_user_rule,1.0,MOET & CHANDON NECTAR IMPERIAL ROSE 750ML,MOET  NECTAR IMP  ROSE 750ML,1
88076161863,3003,8807616186,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC VODKA 750ML,1
88076161870,3002,8807616187,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES COMBOS LITER,CIROC VODKA 1L,1
88076162594,21037,8807616259,upc_user_rule,1.0,"MOET IMP ROSE NV 24P CONTAINS: 187ML 12BTL, BRUT & ROSE",MOET ROSE 187ML,1
88076162624,3237,88076171404,desc_match,1.0,JOHNNIE WALKER GREEN LABEL 750ML,J WALKER GREEN 750ML,1
88076162648,6333,8807616264,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC VODKA 1.75L,1
88076162655,8244,8807616265,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC VODKA 375ML,1
88076163171,1029,5000267022819,desc_match,1.0,JOHNNIE WALKER BLACK LABEL 1.75L TRAY PACK,J WALKER BLACK 1.75L,1
88076163461,7237,88076163461,upc_exact,1.0,"DIAGEO SINGLE MALT ASSORTMENT   ASSORT TALISKER 10YR, OBAN 14YR, LAGAVULIN 16YR GLENKINCHIE 12YR, DALWHINNIE 15YR, CLYNESH 14YR CRAGGANMORE 12YR, CAOLILA 12YR 750ML",CAOL ILA SCOTCH SINGLE MALT 12,1
88076163485,4602,8807616348,upc_user_rule,1.0,"DIAGEO SINGLE MALT ASSORTMENT   ASSORT TALISKER 10YR, OBAN 14YR, LAGAVULIN 16YR GLENKINCHIE 12YR, DALWHINNIE 15YR, CLYNESH 14YR CRAGGANMORE 12YR, CAOLILA 12YR 750ML",CLYNELISH 14 YR CLASSIC MALT,1
88076167223,18770,8807616722,upc_user_rule,1.0,RUINART BLANC DE BLANC & ROSE 750ML,RUINART CHAMPAGNE BLANC ,1
88076167353,9239,88076167353,upc_exact,1.0,RUINART BLANC DE BLANC & ROSE 750ML,RUINART ROSE,0
88076168640,18851,8807616864,upc_user_rule,1.0,TANQUERAY RANGPUR & SEVILLA   EXCLUDES LITER ALL SIZES,TANQUERAY RANGPUR 750ML,1
88076171244,11054,8807617124,upc_user_rule,1.0,WHITE HORSE WHISKEY 1.75L,WHITE HORSE 1.75L,1
88076171480,6014,8807617148,upc_user_rule,1.0,JOHNNIE WALKER KING GEORGE 750ML,J WALKER KING GEORGE V,1
88076173774,12104,8807617377,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC VODKA  200ML,1
88076174641,8164,88076174641,upc_exact,1.0,OLD PARR 80 PROOF SCOTCH WHISKEY 750ML,OLD PARR SCOTCH,1
88076174948,8193,8807617494,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC  COCONUT 375ML,1
88076174955,7896,88076174955,upc_exact,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC  COCONUT 750ML,1
88076174962,8045,8807617496,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES COMBOS LITER,CIROC  COCONUT 1L,1
88076174979,8087,88076174979,upc_exact,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC  COCONUT 1.75L,1
88076175044,8195,8807617504,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC  RED BERRY 375ML,1
88076175051,7895,8807617505,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC  RED BERRY 750ML,1
88076175068,8044,8807617506,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES COMBOS LITER,CIROC  RED BERRY 1L,1
88076175075,7960,8807617507,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC  RED BERRY 1.75L,1
88076177390,9151,8807617739,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC  PEACH 375ML,1
88076177406,9150,88076177406,upc_exact,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC  PEACH 750ML,1
88076177413,9152,8807617741,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES COMBOS LITER,CIROC  PEACH 1L,1
88076177420,9153,88076177420,upc_exact,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC  PEACH 1.75L,1
88076177703,9252,8807617770,upc_user_rule,1.0,JOHNNIE WALKER DOUBLE BLACK LABEL 750ML,J WALKER DOUBLE BLACK 750ML,1
88076177802,11781,8807617780,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC  RED BERRY 200ML,1
88076177819,12780,8807617781,upc_user_rule,1.0,JOHNNIE WALKER DOUBLE BLACK LABEL LITER,J WALKER DOUBLE BLACK LITER,1
88076178243,3580,88076161603,desc_match,1.0,"J WALKER GOLD RES 6P CONTAINS: 1BTL EACH 750ML 18YR, BLUE, GOLD",J WALKER GOLD,1
88076179028,12441,8807617902,upc_user_rule,1.0,TALISKER STORM 750ML,TALISKER STORM SINGLE MALT ,1
88076179073,12778,8807617907,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC PINEAPPLE  375ML,1
88076179080,12779,8807617908,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC PINEAPPLE  750ML,1
88076179097,12767,8807617909,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES COMBOS LITER,CIROC PINEAPPLE  1L,1
88076179103,13047,8807617910,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC PINEAPPLE   1.75L,1
88076180444,14240,8807618044,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC APPLE  375ML,1
88076180451,14130,8807618045,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC APPLE  750ML,1
88076180468,14220,8807618046,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES COMBOS LITER,CIROC APPLE  1L,1
88076180475,14206,8807618047,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC APPLE  1.75L,1
88076180574,15763,8807618057,upc_user_rule,1.0,"SINGLETON 18YR, 15YR & 12YR 750ML",THE SINGLETON 12YR 750 ML,1
88076180635,17097,8807618063,upc_user_rule,1.0,LAGAVULIN 8YEAR 750ML,LAGAVULIN 8 YEARS SINGLE MALT,1
88076180680,14911,8807618068,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS 200ML & 375ML,CIROC MANGO  375ML,1
88076180758,15763,8807618057,desc_match,1.0,"SINGLETON 18YR, 15YR & 12YR 750ML",THE SINGLETON 12YR 750 ML,1
88076180765,23799,8807618076,upc_user_rule,1.0,"SINGLETON 18YR, 15YR & 12YR 750ML",THE SINGLETON 18 YEARS 750 ML ,1
88076180895,14916,8807618089,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC MANGO  1.75L,1
88076181366,16031,8807618136,upc_user_rule,1.0,"J WALKER 18YR 6P CONTAINS: 1BTL EACH 750ML 18YR, BLUE, GOLD",J WALKER 18 YEAR 750ML,1
88076181434,20653,8807618143,upc_user_rule,1.0,COPPER DOG 750ML,COPPER DOG SPEYSIDE SINGLE MAL,1
88076182448,23371,8807618244,upc_user_rule,1.0,BAILEYS IRISH CREAM   INCLUDES NON DAIRY 100ML,BAILYES 100 ML 3PACK,1
88076183070,5206,8811017005,desc_match,1.0,"DIAGEO SINGLE MALT ASSORTMENT   ASSORT TALISKER 10YR, OBAN 14YR, LAGAVULIN 16YR GLENKINCHIE 12YR, DALWHINNIE 15YR, CLYNESH 14YR CRAGGANMORE 12YR, CAOLILA 12YR 750ML",TALISKER 10YR SINGLE MALT ,1
88076183728,17012,8807618372,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC  WATERMELON 750ML,1
88076184145,21327,8807618414,upc_user_rule,1.0,JOHNNIE WALKER BLUE NYC 750ML,J WALKER BLUE LABEL NEW YORK ,1
88076185395,20435,8807618539,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC SUMMER CITRUS VODKA750ML,1
88076186880,23623,8807618688,upc_user_rule,1.0,CASAMIGOS JALAPENO 750ML,CASAMIGAS JALAPENO 750 ML ,1
88076186941,23563,8807618695,desc_match,1.0,"ASTRAL TEQUILA   ANEJO, BLANCO, REPOSDAO 750ML",ASTRAL TEQUILA BLANCO ,1
88076186965,23563,8807618695,desc_match,1.0,"ASTRAL TEQUILA   ANEJO, BLANCO, REPOSDAO 750ML",ASTRAL TEQUILA BLANCO ,1
88076188365,22508,8807618836,upc_user_rule,1.0,BUCHANAN'S SCOTCH PINEAPPLE 750ML& 1.75L,BUCHANAN'S PINEAPPLE 750 ML ,1
88076188549,1048,5000267012803,desc_match,1.0,JOHNNIE WALKER RED LABEL 1.75L/750M,J WALKER RED 1.75L,1
88076188648,24879,8200080983,desc_match,0.75,"KETEL ONE COCKTAILS RTS   ESPRESSO MARTINI, LEMON DROP & COSMO 375ML",KETEL ONE LEMON DROP 375 ML ,1
88076188655,24878,8200080984,desc_match,0.75,"KETEL ONE COCKTAILS RTS   ESPRESSO MARTINI, LEMON DROP & COSMO 750ML",KETEL ONE LEMON DROP 750 ML ,1
8807618866200,24879,8200080983,desc_match,0.75,"KETEL ONE COCKTAILS RTS   ESPRESSO MARTINI, LEMON DROP & COSMO 375ML",KETEL ONE LEMON DROP 375 ML ,1
88076188679,24878,8200080984,desc_match,0.75,"KETEL ONE COCKTAILS RTS   ESPRESSO MARTINI, LEMON DROP & COSMO 750ML",KETEL ONE LEMON DROP 750 ML ,1
88076188808,21093,8807618880,upc_user_rule,1.0,21 SEEDS TEQUILA 750ML,21 SEEDS TEQUILA CUCUMBER/JALA,1
88076188815,21077,8807618881,upc_user_rule,1.0,21 SEEDS TEQUILA 750ML,21 SEEDS TEQUILA GRAPE FRUIT ,1
88076188822,21078,8807618882,upc_user_rule,1.0,21 SEEDS TEQUILA 750ML,21 SEEDS TEQUILA VALENCIA ORAN,1
88076189041,22913,8807618904,upc_user_rule,1.0,CASAMIGOS CRISTALINO   EXCLUDES VAP 750ML,CASAMIGOS CRISTALINO R 750 ML ,1
88076189195,23692,8807618919,upc_user_rule,1.0,CIROC 80 PROOF & FLAVORS   EXCLUDES VAP 1.75L & 750ML,CIROC LIMONATA VODKA 750 ML ,1
88076189317,16176,8230175550,desc_match,1.0,DON JULIO BLANCO 6P CONTAINS: 1CS LITER BLANCO & 1BTL 750ML ANEJO,DON Q ANEJO 750ML,1
88076189348,24383,8807618934,upc_user_rule,1.0,BUCHANAN'S SCOTCH PINEAPPLE 375ML,BUCHANANS PINEAPPLE 375 ML ,1
88076190252,22508,8807618836,desc_match,1.0,BUCHANAN'S SCOTCH PINEAPPLE 750ML& 1.75L,BUCHANAN'S PINEAPPLE 750 ML ,1
88076190405,24729,8807619040,upc_user_rule,1.0,JOHNNIE WALKER BLUE DIWALI LTO 750ML,J WALKER BLUE LABEL RSHUL DIWA,1
88076190528,23563,8807618695,desc_match,1.0,"ASTRAL TEQUILA   ANEJO, BLANCO, REPOSDAO 750ML",ASTRAL TEQUILA BLANCO ,1
88076190542,1043,8811001030,desc_match,1.0,JOHNNIE WALKER BLACK LABEL VAPS 750ML,J WALKER BLACK 750ML,1
88076190580,21077,8807618881,desc_match,1.0,21 SEEDS TEQUILA 750ML,21 SEEDS TEQUILA GRAPE FRUIT ,1
88076190597,24771,8807619059,upc_user_rule,1.0,JOHNNIE WALKER BLUE LABEL LUNAR YEAR 750ML,J WALKER BLUE YEAR OF HORSE,1
88076190955,1043,8811001030,desc_match,1.0,JOHNNIE WALKER BLACK CASK 750ML,J WALKER BLACK 750ML,1
88076191181,25014,8807619118,upc_user_rule,1.0,BUCHANAN'S PINEAPPLE FIFA VAP   GLASS VAP 750ML,BUCHANAN'S PINEAPPLE GIFT SET ,1
88100134535,4253,88100134535,upc_exact,1.0,BLACK VELVET   ALL TYPES ALL SIZES,BLACK VELVET 1L,0
88100134634,16105,8810013463,upc_user_rule,1.0,BLACK VELVET RESERVE 1.75L & 750ML,BLACK VELVET RESERVE  1.75L,1
88110000059,10492,8811000005,upc_user_rule,1.0,DIMPLE PINCH ALL SIZES,PINCH 15YR OLD  750ML,1
88110011307,1043,8811001030,desc_match,1.0,JOHNNIE WALKER BLACK LABEL 750ML,J WALKER BLACK 750ML,1
88110011406,1060,8811002130,desc_match,1.0,"J WALKER BLK NO BOX CONTAINS: 1CSLITER BLK,1BT LITER RED,1BT 750ML BL CASK",J WALKER RED 750ML,1
88110021092,1048,5000267012803,desc_match,1.0,"J WALKER RED SQUARE CONTAINS: 3BTLS EACH 1.75L, 750ML & 375ML",J WALKER RED 1.75L,1
88110021306,1060,8811002130,upc_user_rule,1.0,JOHNNIE WALKER RED LABEL 750ML,J WALKER RED 750ML,1
88110021405,1054,8811002040,desc_match,1.0,JOHNNIE WALKER RED LABEL   EXCLUDES COMBOS LITER,J WALKER RED 1L,1
88110070052,10649,8811007005,upc_user_rule,1.0,JOHNNIE WALKER BLUE LABEL   EXCLUDES COMBOS 750ML,J WALKER BLUE LABEL 750ML,1
88110090050,1592,8811009005,upc_user_rule,1.0,"DIAGEO SINGLE MALT ASSORTMENT   ASSORT TALISKER 10YR, OBAN 14YR, LAGAVULIN 16YR GLENKINCHIE 12YR, DALWHINNIE 15YR, CLYNESH 14YR CRAGGANMORE 12YR, CAOLILA 12YR 750ML",CRAGGANMORE 12 YR SCOTCH,1
88110100056,1480,8811010005,upc_user_rule,1.0,"DIAGEO SINGLE MALT ASSORTMENT   ASSORT TALISKER 10YR, OBAN 14YR, LAGAVULIN 16YR GLENKINCHIE 12YR, DALWHINNIE 15YR, CLYNESH 14YR CRAGGANMORE 12YR, CAOLILA 12YR 750ML",DALWHINNIE SINGLE MALT 15YR,1
88110110307,1723,8811011030,upc_user_rule,1.0,TANQUERAY GIN 1.75L & 750ML,TANQUERAY GIN 750ML,1
88110110505,1714,8811011050,upc_user_rule,1.0,TANQUERAY GIN 1.75L & 750ML,TANQUERAY GIN 1.75L,1
88110111052,11036,8811011105,upc_user_rule,1.0,TANQUERAY STERLING VODKA 1.75L & 750ML,TANQ STERLING VODKA 750ML,1
88110111069,2428,8811011106,upc_user_rule,1.0,TANQUERAY STERLING VODKA LITER,TANQ STERLING VODKA LITER,1
88110111083,11035,8811011108,upc_user_rule,1.0,TANQUERAY STERLING VODKA 1.75L & 750ML,TANQ STERLING VODKA 1.75L,1
88110140052,5157,8811014005,upc_user_rule,1.0,LAGAVULIN 16YR SM CONTAINS: 1BOTTLE EACH 750ML 14YR OBAN & 16YR LAGAVULIN,LAGAVULIN 16YR SINGLE MALT,1
88110150525,10976,8811015052,upc_user_rule,1.0,HENN VS FLASK 24P CONTAINS: HENN VS - 5CS 750ML AND 2CS 200ML,HENNESSY VS 200 ml,1
88110150556,1360,8811015055,upc_user_rule,1.0,HENNESSY COGNAC VS 750ML,HENNESSY VS 750 ml,1
88110150617,3957,8811015061,upc_user_rule,1.0,"HENN VS 96/12 CONTAINS: HENN 12 BTL 100ML, 6BTL EA 200ML, 375ML,RND 375ML",HENNESSY VS 100 ml,1
88110150624,11150,8811015062,upc_user_rule,1.0,HENNESSY COGNAC VS 375ML,HENNESSY VS 375 ml,1
88110150631,11150,8811015062,desc_match,1.0,HENNESSY COGNAC VS 375ML,HENNESSY VS 375 ml,1
88110151034,3440,8811015103,upc_user_rule,1.0,HENNESSY COGNAC VSOP 375ML,HENNESSY VSOP 375ML,1
88110151058,882,81753813819,desc_match,1.0,"HENNESSY COGNAC VSOP   6PACK = 1/2 CASE EXCLUDES SHAKER, LEBRON VAP 750ML",HENNESSY VSOP- 750ML,1
88110151102,3441,8811015110,upc_user_rule,1.0,HENNESSY COGNAC VSOP 200ML,HENNESSY VSOP 200ML,1
88110158590,16848,8811015859,upc_user_rule,1.0,TANQUERAY #10 ALL SIZES,TANQUERAY NO.10 ,0
88110158606,1687,8811015860,upc_user_rule,1.0,TANQUERAY #10 ALL SIZES,TANQUERAY NO.10 GIN,0
88110160050,5196,8811016005,upc_user_rule,1.0,OBAN 14Y CONTAINS: 1BOTTLE EACH 750ML 14YR OBAN & 16YR LAGAVULIN,OBAN 14YR SINGLE MALT,1
88110551056,6699,8175383307,desc_match,1.0,"MOET IMP BRUT GFT 6P CONTAINS: 5CS 750ML DP BLANC EOY,1CS 750ML MOET IMPERIAL",MOET  BRUT 750ML,1
88110556556,21092,8811055655,upc_user_rule,1.0,MOET & CHANDON VINTAGES   6PK = FULL CASE 750ML,MOET VINTAGE ROSE 2013,1
88110955311,2695,8811095531,upc_user_rule,1.0,BUCHANAN'S SCOTCH 12YR   750ML 6PK = 1/2 CASE 1.75L & 750ML,BUCHANANS 12YR SCOTCH 1.75L,1
88110955328,5138,88110955328,upc_exact,1.0,BUCHANAN'S SCOTCH 12YR   750ML 6PK = 1/2 CASE 1.75L & 750ML,BUCHANANS 12YR SCOTCH 750ML,1
88110955335,3954,8811095533,upc_user_rule,1.0,BUCHANAN'S SCOTCH 12YR OLD 375ML,BUCHANANS 12YR SCOTCH   375ML,1
88110985028,6910,88110985028,upc_exact,1.0,J&B SCOTCH ALL SIZES,J & B SCOTCH LITER   ,1
